model_name,scenario_name,is_balanced,feature_selection,param_grid,best_params,accuracy,accuracy_ci_lower,accuracy_ci_upper,precision,precision_ci_lower,precision_ci_upper,recall,recall_ci_lower,recall_ci_upper,f1_score,f1_score_ci_lower,f1_score_ci_upper
MLP,Smart Correlated,False,Smart Correlated,"[{'clf__hidden_layer_sizes': [(10,), (10, 10), (10, 10, 10)], 'clf__activation': ['identity', 'logistic', 'tanh', 'relu'], 'clf__solver': ['adam']}]","{'clf__hidden_layer_sizes': (10, 10, 10), 'clf__activation': 'tanh', 'clf__solver': 'adam'}",0.9762251747112124,0.9744314647242267,0.9780188846981981,0.929251088545821,0.9177105942474846,0.9407915828441573,0.8006537075377654,0.7780316640420344,0.8232757510334965,0.8590634686403625,0.8468216572040318,0.8713052800766933
