model_name,scenario_name,is_balanced,feature_selection,param_grid,best_params,accuracy,accuracy_ci_lower,accuracy_ci_upper,precision,precision_ci_lower,precision_ci_upper,recall,recall_ci_lower,recall_ci_upper,f1_score,f1_score_ci_lower,f1_score_ci_upper
SVM,"Percentile
(Balanced)",True,Select Percentile,"[{'clf__kernel': ['linear'], 'clf__C': [0.1, 1, 10.0, 100.0]}, {'clf__kernel': ['sigmoid'], 'clf__C': [0.1, 1, 10.0, 100.0], 'clf__gamma': [0.01, 0.1, 1, 100.0, 1000.0]}, {'clf__kernel': ['rbf'], 'clf__C': [0.1, 1, 10.0, 100.0], 'clf__gamma': [0.01, 0.1, 1, 100.0, 1000.0]}, {'clf__kernel': ['poly'], 'clf__C': [0.1, 1, 10.0, 100.0], 'clf__degree': [1, 2, 3], 'clf__gamma': [0.01, 0.1, 1, 100.0, 1000.0]}]","{'clf__kernel': 'poly', 'clf__C': 1, 'clf__degree': 2, 'clf__gamma': 1}",0.9760281193065279,0.9721621036551885,0.9798941349578673,0.8515519122289896,0.8093685356766309,0.8937352887813483,0.8989379648799938,0.8788243066339569,0.9190516231260306,0.8729341533898655,0.8554484130887359,0.8904198936909951
