model_name,scenario_name,is_balanced,feature_selection,param_grid,best_params,accuracy,accuracy_ci_lower,accuracy_ci_upper,precision,precision_ci_lower,precision_ci_upper,recall,recall_ci_lower,recall_ci_upper,f1_score,f1_score_ci_lower,f1_score_ci_upper
SVM,"PCA
(Balanced)",True,PCA,"[{'clf__kernel': ['linear'], 'clf__C': [0.1, 1, 10.0, 100.0]}, {'clf__kernel': ['sigmoid'], 'clf__C': [0.1, 1, 10.0, 100.0], 'clf__gamma': [0.01, 0.1, 1, 100.0, 1000.0]}, {'clf__kernel': ['rbf'], 'clf__C': [0.1, 1, 10.0, 100.0], 'clf__gamma': [0.01, 0.1, 1, 100.0, 1000.0]}, {'clf__kernel': ['poly'], 'clf__C': [0.1, 1, 10.0, 100.0], 'clf__degree': [1, 2, 3], 'clf__gamma': [0.01, 0.1, 1, 100.0, 1000.0]}]","{'clf__kernel': 'rbf', 'clf__C': 100.0, 'clf__gamma': 1}",0.9699364304548157,0.9640374864882694,0.975835374421362,0.8013342952452023,0.7484594013631021,0.8542091891273025,0.9038877386703474,0.8816608461154326,0.9261146312252623,0.8470110722656029,0.8219249910303893,0.8720971535008163
