model_name,scenario_name,is_balanced,feature_selection,param_grid,best_params,accuracy,accuracy_ci_lower,accuracy_ci_upper,precision,precision_ci_lower,precision_ci_upper,recall,recall_ci_lower,recall_ci_upper,f1_score,f1_score_ci_lower,f1_score_ci_upper
RandomForest,"Percentile
(Balanced)",True,Select Percentile,"[{'clf__n_estimators': [157, 500, 1000], 'clf__criterion': ['gini', 'entropy'], 'clf__max_depth': [20.0, 200.0, 2000.0], 'clf__max_features': [2, 5, 8]}]","{'clf__n_estimators': 157, 'clf__criterion': 'gini', 'clf__max_depth': 200.0, 'clf__max_features': 2}",0.972662400687174,0.9705643169055992,0.9747604844687489,0.832370827044291,0.8129205368685216,0.8518211172200599,0.8817830943434809,0.8689725653298599,0.8945936233571019,0.8549347838100676,0.8448936802902992,0.8649758873298362
