model_name,scenario_name,is_balanced,feature_selection,param_grid,best_params,accuracy,accuracy_ci_lower,accuracy_ci_upper,precision,precision_ci_lower,precision_ci_upper,recall,recall_ci_lower,recall_ci_upper,f1_score,f1_score_ci_lower,f1_score_ci_upper
TabNet,Smart Correlated,False,Smart Correlated,[{}],{},0.9787914783961581,0.9761051463784719,0.9814778104138443,0.9327375587749229,0.9134031605706407,0.9520719569792053,0.82763591749099,0.7959831421975733,0.8592886927844067,0.8761271985390696,0.8587228524168036,0.8935315446613359
